"ID","default_flag","pred_br","score_pd","QTR","score_date","score_year","BAND","current_balance","MONTH","feature1_wt","feature2_wt"
"28895","0","0.310808","0.324746","4","30-08-2019","2019","3","44143","8","0","0"
"28896","0","0.136537","0.145045","2","06-09-2019","2019","1","44339","9","0","0"
"28897","0","0.187127","0.199728","3","09-01-2019","2019","2","5251","1","0","0"
"28898","1","0.561045","0.552083","4","06-07-2019","2019","6","82438","7","0","0"
"28899","1","0.390712","0.371672","3","22-05-2019","2019","4","22546","5","0","0"
"28900","0","0.442","0.460569","4","01-04-2019","2019","5","47252","4","0","0"
"28901","0","0.119337","0.136342","2","06-06-2019","2019","1","70604","6","0","0"
"28902","1","0.36686","0.381424","2","12-07-2019","2019","4","88813","7","0","0"
"28903","0","0.571019","0.578486","3","05-03-2019","2019","6","59850","3","0","0"
"28904","1","0.754964","0.752977","4","11-12-2019","2019","8","71677","12","0","0"
"28905","1","0.646699","0.655592","3","26-04-2019","2019","7","55232","4","0","0"
"28906","0","0.203581","0.202363","1","29-04-2019","2019","2","36655","4","0","0"
"28907","0","0.422595","0.440236","1","30-09-2019","2019","4","57751","9","0","0"
"28908","0","0.162695","0.149778","2","21-01-2019","2019","1","4249","1","0","0"
"28909","0","0.149948","0.145771","1","09-10-2019","2019","1","41578","10","0","0"
"28910","0","0.616685","0.620172","4","28-09-2019","2019","6","17431","9","0","0"
"28911","0","0.1154","0.128477","3","21-07-2019","2019","1","24626","7","0","0"
"28912","1","0.583828","0.566029","3","14-10-2019","2019","6","80015","10","0","0"
"28913","1","0.197488","0.200651","3","20-07-2019","2019","2","47959","7","0","0"
"28914","0","0.242621","0.230601","3","19-08-2019","2019","2","41536","8","0","0"
"28915","0","0.658611","0.67806","2","19-06-2019","2019","7","7693","6","0","0"
"28916","0","0.22697","0.239199","3","11-07-2019","2019","2","10781","7","0","0"
"28917","0","0.635736","0.636759","2","21-02-2019","2019","6","60217","2","0","0"
"28918","1","0.233565","0.240203","2","13-09-2019","2019","2","27449","9","0","0"
"28919","0","0.682495","0.688347","3","06-12-2019","2019","7","20081","12","0","0"
"28920","1","0.412574","0.40562","3","18-12-2019","2019","4","61346","12","0","0"
"28921","0","0.59212","0.605557","4","04-12-2019","2019","6","24532","12","0","0"
"28922","0","0.194195","0.197324","3","30-12-2019","2019","2","81982","12","0","0"
"28923","0","0.15123","0.151836","4","22-01-2019","2019","2","23337","1","0","0"
"28924","0","0.74847","0.734007","2","26-10-2019","2019","7","4727","10","0","0"
"28925","0","0.269127","0.287085","3","25-06-2019","2019","3","86471","6","0","0"
"28926","0","0.588492","0.589345","1","04-04-2019","2019","6","67271","4","0","0"
"28927","1","0.441787","0.422416","2","09-06-2019","2019","4","4929","6","0","0"
"28928","0","0.161615","0.174939","4","17-11-2019","2019","2","71531","11","0","0"
"28929","0","0.547328","0.562807","1","30-06-2019","2019","6","52851","6","0","0"
"28930","1","0.783431","0.80192","2","22-08-2019","2019","8","43930","8","0","0"
"28931","0","0.232701","0.226725","3","30-10-2019","2019","2","4995","10","0","0"
"28932","0","0.71394","0.721739","4","21-10-2019","2019","7","60341","10","0","0"
"28933","0","0.291199","0.306424","2","05-10-2019","2019","3","75422","10","0","0"
"28934","1","0.824995","0.835491","3","27-02-2019","2019","8","10180","2","0","0"
"28935","1","0.849982","0.866613","2","18-11-2019","2019","9","4816","11","0","0"
"28936","1","0.768201","0.765722","2","14-07-2019","2019","8","6004","7","0","0"
"28937","1","0.47216","0.456884","3","27-05-2019","2019","5","16785","5","0","0"
"28938","0","0.590863","0.588989","3","03-05-2019","2019","6","61596","5","0","0"
"28939","0","0.845632","0.840773","3","24-02-2019","2019","8","10838","2","0","0"
"28940","1","0.162717","0.163067","1","03-07-2019","2019","2","48951","7","0","0"
"28941","0","0.148856","0.143557","4","02-10-2019","2019","1","20456","10","0","0"
"28942","0","0.206059","0.209386","1","22-01-2019","2019","2","3479","1","0","0"
"28943","1","0.2944","0.296466","4","04-11-2019","2019","3","72572","11","0","0"
"28944","0","0.196837","0.180784","2","22-10-2019","2019","2","54796","10","0","0"
"28945","0","0.709615","0.719047","4","23-07-2019","2019","7","12907","7","0","0"
"28946","0","0.506182","0.52224","1","07-03-2019","2019","5","1344","3","0","0"
"28947","1","0.803364","0.802661","2","13-11-2019","2019","8","6480","11","0","0"
"28948","0","0.172889","0.159234","4","20-10-2019","2019","2","44072","10","0","0"
"28949","1","0.88378","0.870314","3","25-05-2019","2019","9","48742","5","0","0"
"28950","0","0.467188","0.467104","3","27-06-2019","2019","5","51399","6","0","0"
"28951","0","0.584225","0.578247","3","14-01-2019","2019","6","54719","1","0","0"
"28952","0","0.669125","0.688489","2","08-08-2019","2019","7","70187","8","0","0"
"28953","1","0.337443","0.331282","4","24-05-2019","2019","3","65104","5","0","0"
"28954","0","0.202546","0.182905","4","12-01-2019","2019","2","24267","1","0","0"
"28955","0","0.459715","0.449268","2","09-04-2019","2019","4","34338","4","0","0"
"28956","0","0.710066","0.703201","3","25-12-2019","2019","7","10755","12","0","0"
"28957","1","0.204589","0.216423","4","20-03-2019","2019","2","76330","3","0","0"
"28958","0","0.325304","0.329811","3","08-09-2019","2019","3","93021","9","0","0"
"28959","1","0.798795","0.805821","4","10-12-2019","2019","8","86675","12","0","0"
"28960","1","0.778025","0.773511","1","28-06-2019","2019","8","94055","6","0","0"
"28961","0","0.285","0.275525","2","05-08-2019","2019","3","76978","8","0","0"
"28962","0","0.252034","0.265551","3","27-04-2019","2019","3","45545","4","0","0"
"28963","1","0.161184","0.168389","1","11-06-2019","2019","2","50251","6","0","0"
"28964","1","0.377073","0.358232","4","08-08-2019","2019","4","16822","8","0","0"
"28965","1","0.884137","0.869194","3","03-09-2019","2019","9","60272","9","0","0"
"28966","0","0.160508","0.161923","2","25-12-2019","2019","2","81475","12","0","0"
"28967","1","0.684205","0.665425","3","02-07-2019","2019","7","3320","7","0","0"
"28968","1","0.736644","0.73182","3","18-03-2019","2019","7","11904","3","0","0"
"28969","0","0.515311","0.533623","4","14-02-2019","2019","5","73887","2","0","0"
"28970","0","0.315471","0.30221","3","22-11-2019","2019","3","46982","11","0","0"
"28971","0","0.727363","0.733084","2","06-01-2019","2019","7","19810","1","0","0"
"28972","0","0.339553","0.348173","2","23-05-2019","2019","3","71525","5","0","0"
"28973","1","0.726275","0.720243","2","30-04-2019","2019","7","66046","4","0","0"
"28974","1","0.612043","0.600768","3","18-10-2019","2019","6","55479","10","0","0"
"28975","1","0.840748","0.851141","4","11-09-2019","2019","9","12347","9","0","0"
"28976","0","0.201739","0.206343","4","09-08-2019","2019","2","6409","8","0","0"
"28977","0","0.429694","0.435394","1","23-09-2019","2019","4","73281","9","0","0"
"28978","0","0.818131","0.807232","2","19-07-2019","2019","8","50003","7","0","0"
"28979","0","0.173928","0.165867","4","04-09-2019","2019","2","17384","9","0","0"
"28980","0","0.351417","0.337295","3","21-12-2019","2019","3","67684","12","0","0"
"28981","1","0.612599","0.60023","3","11-08-2019","2019","6","53070","8","0","0"
"28982","1","0.875442","0.868518","4","08-01-2019","2019","9","98575","1","0","0"
"28983","0","0.832246","0.818551","1","24-11-2019","2019","8","42166","11","0","0"
"28984","0","0.294602","0.282322","4","08-05-2019","2019","3","1943","5","0","0"
"28985","0","0.23671","0.241836","3","16-09-2019","2019","2","93288","9","0","0"
"28986","1","0.56176","0.559163","4","21-06-2019","2019","6","14806","6","0","0"
"28987","0","0.426269","0.40749","3","18-12-2019","2019","4","12811","12","0","0"
"28988","0","0.142308","0.123212","3","13-01-2019","2019","1","15560","1","0","0"
"28989","1","0.811516","0.83022","2","07-12-2019","2019","8","30484","12","0","0"
"28990","1","0.792827","0.778305","1","10-07-2019","2019","8","98668","7","0","0"
"28991","1","0.831766","0.849004","1","14-12-2019","2019","8","64522","12","0","0"
"28992","0","0.199507","0.182677","1","08-03-2019","2019","2","42515","3","0","0"
"28993","1","0.758117","0.7427","1","10-06-2019","2019","7","45752","6","0","0"
"28994","0","0.317047","0.308359","4","28-03-2019","2019","3","5725","3","0","0"
"28995","1","0.257721","0.247077","4","01-02-2019","2019","2","74029","2","0","0"
"28996","1","0.648612","0.65089","2","28-02-2019","2019","7","47733","2","0","0"
"28997","0","0.197643","0.207953","4","15-12-2019","2019","2","81334","12","0","0"
"28998","1","0.161985","0.169002","2","10-05-2019","2019","2","69165","5","0","0"
"28999","0","0.289714","0.283965","1","14-11-2019","2019","3","6137","11","0","0"
"29000","0","0.759132","0.770751","3","18-08-2019","2019","8","58707","8","0","0"
"29001","1","0.753781","0.73636","2","14-04-2019","2019","7","88839","4","0","0"
"29002","1","0.251197","0.260117","2","30-03-2019","2019","3","64262","3","0","0"
"29003","1","0.645812","0.64867","4","12-09-2019","2019","6","17160","9","0","0"
"29004","1","0.305507","0.289606","2","30-08-2019","2019","3","46846","8","0","0"
"29005","0","0.338877","0.338955","1","05-05-2019","2019","3","23111","5","0","0"
"29006","1","0.68656","0.679174","2","10-12-2019","2019","7","99328","12","0","0"
"29007","1","0.301086","0.315526","4","26-09-2019","2019","3","78118","9","0","0"
"29008","1","0.857954","0.860387","4","09-02-2019","2019","9","81222","2","0","0"
"29009","0","0.272621","0.255126","3","29-07-2019","2019","3","46117","7","0","0"
"29010","1","0.677239","0.667138","4","21-03-2019","2019","7","36953","3","0","0"
"29011","0","0.627566","0.642817","4","14-06-2019","2019","6","8204","6","0","0"
"29012","0","0.463523","0.475502","1","04-04-2019","2019","5","18363","4","0","0"
"29013","0","0.770601","0.784827","2","16-02-2019","2019","8","98581","2","0","0"
"29014","0","0.23141","0.232112","4","01-06-2019","2019","2","25502","6","0","0"
"29015","1","0.775649","0.794706","4","10-05-2019","2019","8","27367","5","0","0"
"29016","0","0.18322","0.183601","4","19-04-2019","2019","2","17487","4","0","0"
"29017","0","0.245272","0.247309","2","04-10-2019","2019","2","34735","10","0","0"
"29018","0","0.859328","0.841652","4","26-08-2019","2019","8","83349","8","0","0"
"29019","0","0.249786","0.263211","4","03-11-2019","2019","3","52368","11","0","0"
"29020","0","0.404305","0.418786","2","13-07-2019","2019","4","54707","7","0","0"
"29021","0","0.111965","0.124695","4","09-09-2019","2019","1","12161","9","0","0"
"29022","1","0.793369","0.796611","3","24-04-2019","2019","8","27692","4","0","0"
"29023","0","0.301504","0.296654","2","04-03-2019","2019","3","44459","3","0","0"
"29024","1","0.724849","0.7234","1","16-03-2019","2019","7","86179","3","0","0"
"29025","0","0.45704","0.456196","2","11-07-2019","2019","5","46759","7","0","0"
"29026","1","0.60219","0.582832","4","17-06-2019","2019","6","67957","6","0","0"
"29027","0","0.42449","0.415348","4","27-08-2019","2019","4","67221","8","0","0"
"29028","1","0.648708","0.642445","2","29-12-2019","2019","6","51426","12","0","0"
"29029","0","0.301186","0.291405","1","17-09-2019","2019","3","26268","9","0","0"
"29030","0","0.351923","0.340426","2","15-09-2019","2019","3","67116","9","0","0"
"29031","0","0.236817","0.21849","2","23-12-2019","2019","2","33073","12","0","0"
"29032","0","0.768871","0.76321","2","18-06-2019","2019","8","75896","6","0","0"
"29033","1","0.809316","0.812314","2","28-01-2019","2019","8","84703","1","0","0"
"29034","0","0.480573","0.499194","1","24-12-2019","2019","5","54691","12","0","0"
"29035","1","0.860735","0.867076","3","25-09-2019","2019","9","43350","9","0","0"
"29036","0","0.303747","0.287626","1","28-11-2019","2019","3","37200","11","0","0"
"29037","0","0.279667","0.285546","4","24-07-2019","2019","3","99373","7","0","0"
"29038","1","0.873501","0.879436","3","05-09-2019","2019","9","40287","9","0","0"
"29039","0","0.209017","0.215246","4","13-07-2019","2019","2","24930","7","0","0"
"29040","0","0.160799","0.162212","3","28-04-2019","2019","2","2941","4","0","0"
"29041","0","0.331881","0.329823","4","19-07-2019","2019","3","42221","7","0","0"
"29042","1","0.196753","0.184483","3","17-04-2019","2019","2","9872","4","0","0"
"29043","1","0.749275","0.74117","2","07-03-2019","2019","7","60789","3","0","0"
"29044","0","0.73016","0.737659","1","25-02-2019","2019","7","58475","2","0","0"
"29045","0","0.484255","0.47299","2","28-02-2019","2019","5","37394","2","0","0"
"29046","1","0.807163","0.793612","2","27-09-2019","2019","8","42444","9","0","0"
"29047","1","0.80897","0.818501","3","29-11-2019","2019","8","4845","11","0","0"
"29048","0","0.181792","0.177405","1","13-12-2019","2019","2","1326","12","0","0"
"29049","1","0.767528","0.772732","2","09-01-2019","2019","8","29020","1","0","0"
"29050","0","0.10607","0.125575","3","09-10-2019","2019","1","49666","10","0","0"
"29051","1","0.789208","0.801413","2","05-05-2019","2019","8","87671","5","0","0"
"29052","1","0.704079","0.690674","4","13-02-2019","2019","7","69615","2","0","0"
"29053","1","0.771697","0.788185","3","08-05-2019","2019","8","3509","5","0","0"
"29054","0","0.584907","0.591327","2","16-04-2019","2019","6","98979","4","0","0"
"29055","1","0.75966","0.768501","2","06-10-2019","2019","8","82663","10","0","0"
"29056","0","0.361365","0.359919","3","14-03-2019","2019","4","4219","3","0","0"
"29057","0","0.250746","0.252662","3","06-06-2019","2019","3","5271","6","0","0"
"29058","1","0.408555","0.417958","4","11-09-2019","2019","4","78763","9","0","0"
"29059","0","0.354404","0.359487","3","10-07-2019","2019","4","91795","7","0","0"
"29060","1","0.607109","0.606828","4","18-07-2019","2019","6","48406","7","0","0"
"29061","0","0.387549","0.379823","3","31-08-2019","2019","4","20417","8","0","0"
"29062","1","0.730496","0.722292","3","18-11-2019","2019","7","89215","11","0","0"
"29063","1","0.872115","0.853269","2","19-12-2019","2019","9","82562","12","0","0"
"29064","0","0.139521","0.132068","1","15-05-2019","2019","1","70158","5","0","0"
"29065","0","0.270037","0.261976","2","10-11-2019","2019","3","80579","11","0","0"
"29066","0","0.363842","0.382273","2","19-04-2019","2019","4","6082","4","0","0"
"29067","0","0.440083","0.455548","2","03-06-2019","2019","5","17261","6","0","0"
"29068","1","0.797682","0.811356","1","07-10-2019","2019","8","58538","10","0","0"
"29069","0","0.209785","0.215718","2","29-11-2019","2019","2","83003","11","0","0"
"29070","1","0.65093","0.638063","4","29-11-2019","2019","6","66854","11","0","0"
"29071","0","0.308021","0.327546","2","04-02-2019","2019","3","10403","2","0","0"
"29072","1","0.885551","0.87385","2","11-09-2019","2019","9","77358","9","0","0"
"29073","1","0.846459","0.857048","3","22-01-2019","2019","9","38532","1","0","0"
"29074","1","0.512288","0.527585","4","16-09-2019","2019","5","80019","9","0","0"
"29075","1","0.702825","0.682978","3","20-01-2019","2019","7","37386","1","0","0"
"29076","0","0.310456","0.312251","3","09-03-2019","2019","3","12088","3","0","0"
"29077","0","0.223124","0.226086","4","13-07-2019","2019","2","50024","7","0","0"
"29078","1","0.768522","0.771153","3","23-02-2019","2019","8","4620","2","0","0"
"29079","1","0.757642","0.74267","2","04-12-2019","2019","7","38397","12","0","0"
"29080","1","0.807647","0.80598","3","29-08-2019","2019","8","50401","8","0","0"
"29081","0","0.168689","0.171906","4","23-04-2019","2019","2","22890","4","0","0"
"29082","0","0.108471","0.120574","2","02-07-2019","2019","1","1952","7","0","0"
"29083","0","0.428215","0.436986","1","18-10-2019","2019","4","17554","10","0","0"
"29084","1","0.728655","0.737777","1","17-06-2019","2019","7","18188","6","0","0"
"29085","1","0.680772","0.672652","1","12-11-2019","2019","7","44072","11","0","0"
"29086","0","0.55248","0.565569","2","28-08-2019","2019","6","81310","8","0","0"
"29087","1","0.873856","0.871956","4","10-05-2019","2019","9","63301","5","0","0"
"29088","0","0.22144","0.22171","4","14-07-2019","2019","2","6680","7","0","0"
"29089","0","0.1733","0.177032","3","10-05-2019","2019","2","37271","5","0","0"
